ano_ref|ano_amc|populacao|codigo|nome|mun_cod_amc|nome_amc|amazonia|latitude_amc|longitude_amc|amc_original|tipo_territorio_id
1995|1995|2892|4323309|VILA FLORES|4323309|VILA FLORES|N|-28.86300|-51.53300|""|1
1995|1995|2517|2415008|VILA FLOR|2415008|VILA FLOR|N|-6.31400|-35.07700|""|1
1995|1995|2720|5222203|VILA BOA|5222203|VILA BOA|N|-15.03800|-47.05900|""|1
1995|1995|13622|5105507|VILA BELA DA SANTISSIMA TRINDADE|5105507|VILA BELA DA SANTISSIMA TRINDADE|S|-15.00800|-59.95100|""|1
1995|1995|37013|1508209|VIGIA|1508209|VIGIA|S|-0.85800|-48.14200|""|1
1995|1995|3971|3171402|VIEIRAS|3171402|VIEIRAS|N|-20.86600|-42.24400|""|1
1995|1995|39339|4219309|Videira|4219309|Videira|N|-27.00800|-51.15200|""|1
1995|1995|6416|4219200|VIDAL RAMOS|4219200|VIDAL RAMOS|N|-27.39200|-49.35600|""|1
1995|1995|3890|4323200|VICTOR GRAEFF|4323200|VICTOR GRAEFF|N|-28.56000|-52.74800|""|1
1995|1995|43138|2314102|VICOSA DO CEARA|2314102|VICOSA DO CEARA|N|-3.56200|-41.09200|""|1
1995|1995|25024|2709400|VICOSA|2709400|VICOSA|N|-9.37100|-36.24100|""|1
1995|1995|57450|3171303|VICOSA|3171303|VICOSA|N|-20.75400|-42.88200|""|1
1995|1995|1594|2414902|VICOSA|2414902|VICOSA|N|-5.99400|-37.94400|""|1
1995|1995|5871|5222054|VICENTINOPOLIS|5222054|VICENTINOPOLIS|N|-17.73500|-49.80600|""|1
1995|1995|6226|5008404|VICENTINA|5008404|VICENTINA|N|-22.40900|-54.43600|""|1
1995|1995|6305|4323101|VICENTE DUTRA|4323101|VICENTE DUTRA|N|-27.16200|-53.40500|""|1
1995|1995|27077|2616308|VICENCIA|2616308|VICENCIA|N|-7.65700|-35.32700|""|1
1995|1995|9519|5222005|VIANOPOLIS|5222005|VIANOPOLIS|N|-16.74200|-48.51600|""|1
1995|1995|46445|2112803|VIANA|2112803|VIANA|S|-3.22000|-45.00400|""|1
1995|1995|47494|3205101|VIANA|3205101|VIANA|N|-20.39000|-40.49600|""|1
1995|1995|196685|4323002|VIAMAO|4323002|VIAMAO|N|-30.08100|-51.02300|""|1
1995|1995|6494|4322905|VIADUTOS|4322905|VIADUTOS|N|-27.56900|-52.02000|""|1
1995|1995|60952|3171204|VESPASIANO|3171204|VESPASIANO|N|-19.69200|-43.92300|""|1
1995|1995|13335|2616209|VERTENTES|2616209|VERTENTES|N|-7.90300|-35.98800|""|1
1995|1995|8696|2616183|VERTENTE DO LERIO|2616183|VERTENTE DO LERIO|N|-7.77100|-35.85000|""|1
1995|1995|3179|3171105|VERISSIMO|3171105|VERISSIMO|N|-19.66300|-48.30800|""|1
1995|1995|7336|2933257|VEREDA|2933257|VEREDA|N|-17.22300|-40.09000|""|1
1995|1995|8981|4128609|VERE|4128609|VERE|N|-25.88100|-52.90800|""|1
1995|1995|8383|2616100|VERDEJANTE|2616100|VERDEJANTE|N|-7.92600|-38.97200|""|1
1995|1995|18122|4322806|VERANOPOLIS|4322806|VERANOPOLIS|N|-28.93600|-51.54900|""|1
1995|1995|10313|4128559|VERA CRUZ DO OESTE|4128559|VERA CRUZ DO OESTE|N|-25.05800|-53.87700|""|1
1995|1995|19557|4322707|VERA CRUZ|4322707|VERA CRUZ|N|-29.71500|-52.50600|""|1
1995|1995|9334|2414803|VERA CRUZ|2414803|VERA CRUZ|N|-6.04400|-35.42800|""|1
1995|1995|27628|2933208|VERA CRUZ|2933208|VERA CRUZ|N|-12.96000|-38.60900|""|1
1995|1995|11281|3556602|VERA CRUZ|3556602|VERA CRUZ|N|-22.22000|-49.81900|""|1
1995|1995|13473|5108501|Vera|5108501|Vera|S|-12.30600|-55.31700|""|1
1995|1995|13013|2616001|VENTUROSA|2616001|VENTUROSA|N|-8.57500|-36.87400|""|1
1995|1995|7500|4128534|VENTANIA|4128534|VENTANIA|N|-24.24600|-50.24300|""|1
1995|1995|14128|3205069|VENDA NOVA DO IMIGRANTE|3205069|VENDA NOVA DO IMIGRANTE|N|-20.34000|-41.13500|""|1
1995|1995|57071|4322608|VENANCIO AIRES|4322608|VENANCIO AIRES|N|-29.60600|-52.19200|""|1
1995|1995|18938|3171006|VAZANTE|3171006|VAZANTE|N|-17.98700|-46.90800|""|1
1995|1995|29037|3306206|VASSOURAS|3306206|VASSOURAS|N|-22.40400|-43.66300|""|1
1995|1995|26833|3170909|Varzelândia|3170909|Varzelândia|N|-15.70100|-44.02800|""|1
1995|1995|8749|2933174|VARZEDO|2933174|VARZEDO|N|-12.97100|-39.39400|""|1
1995|1995|78156|3556503|VARZEA PAULISTA|3556503|VARZEA PAULISTA|N|-23.21100|-46.82800|""|1
1995|1995|12387|2933158|VARZEA NOVA|2933158|VARZEA NOVA|N|-11.25900|-40.94200|""|1
1995|1995|7881|2211407|VARZEA GRANDE|2211407|VARZEA GRANDE|N|-6.54500|-42.24600|""|1
1995|1995|193401|5108402|VARZEA GRANDE|5108402|VARZEA GRANDE|S|-15.64700|-56.13300|""|1
1995|1995|10784|2933109|VARZEA DO POCO|2933109|VARZEA DO POCO|N|-11.52900|-40.32000|""|1
1995|1995|13894|2933059|VARZEA DA ROCA|2933059|VARZEA DA ROCA|N|-11.60700|-40.13700|""|1
1995|1995|31551|3170800|VARZEA DA PALMA|3170800|VARZEA DA PALMA|N|-17.59800|-44.73100|""|1
1995|1995|4422|2211357|VARZEA BRANCA|2211357|VARZEA BRANCA|N|-9.23900|-42.96400|""|1
1995|1995|32898|2314003|VARZEA ALEGRE|2314003|VARZEA ALEGRE|N|-6.78900|-39.29600|""|1
1995|1995|8369|2414704|Várzea|2414704|Várzea|N|-6.34800|-35.37600|""|1
1995|1995|2135|2517100|VARZEA|2517100|VARZEA|N|-6.77200|-36.99200|""|1
1995|1995|7554|3306156|VARRE-SAI|3306156|VARRE-SAI|N|-20.93100|-41.86900|""|1
1995|1995|14261|2313955|VARJOTA|2313955|VARJOTA|N|-4.19400|-40.47700|""|1
1995|1995|3455|5221908|VARJAO|5221908|VARJAO|N|-17.04500|-49.63100|""|1
1995|1995|100168|3170701|VARGINHA|3170701|VARGINHA|N|-21.55100|-45.43000|""|1
1995|1995|26689|3556453|VARGEM GRANDE PAULISTA|3556453|VARGEM GRANDE PAULISTA|N|-23.60300|-47.02600|""|1
1995|1995|34123|3556404|VARGEM GRANDE DO SUL|3556404|VARGEM GRANDE DO SUL|N|-21.83200|-46.89400|""|1
1995|1995|32263|2112704|VARGEM GRANDE|2112704|VARGEM GRANDE|S|-3.54300|-43.91600|""|1
1995|1995|5537|4219176|VARGEM BONITA|4219176|VARGEM BONITA|N|-27.00700|-51.74000|""|1
1995|1995|2167|3170602|VARGEM BONITA|3170602|VARGEM BONITA|N|-20.32700|-46.36600|""|1
1995|1995|13645|3205036|VARGEM ALTA|3205036|VARGEM ALTA|N|-20.67100|-41.00700|""|1
1995|1995|3482|4219150|VARGEM|4219150|VARGEM|N|-27.48900|-50.97500|""|1
1995|1995|6111|3556354|VARGEM|3556354|VARGEM|N|-22.88900|-46.41400|""|1
1995|1995|3519|4219101|VARGEAO|4219101|VARGEAO|N|-26.86400|-52.15500|""|1
1995|1995|1909|4322558|VANINI|4322558|VANINI|N|-28.47800|-51.84500|""|1
1995|1995|17731|3556305|VALPARAISO|3556305|VALPARAISO|N|-21.22800|-50.86800|""|1
1995|1995|74608|3556206|VALINHOS|3556206|VALINHOS|N|-22.97100|-46.99600|""|1
1995|1995|6815|3556107|VALENTIM GENTIL|3556107|VALENTIM GENTIL|N|-20.42200|-50.08800|""|1
1995|1995|17714|2933000|VALENTE|2933000|VALENTE|N|-11.41200|-39.46200|""|1
1995|1995|21270|2211308|VALENCA DO PIAUI|2211308|VALENCA DO PIAUI|N|-6.40800|-41.74600|""|1
1995|1995|61611|3306107|VALENCA|3306107|VALENCA|N|-22.24600|-43.70000|""|1
1995|1995|74661|2932903|VALENCA|2932903|VALENCA|N|-13.37000|-39.07300|""|1
1995|1995|3668|4322541|VALE REAL|4322541|VALE REAL|N|-29.39800|-51.25400|""|1
1995|1995|10362|4322533|VALE DO SOL|4322533|VALE DO SOL|N|-29.60400|-52.68300|""|1
1995|1995|9238|1101807|VALE DO PARAISO|1101807|VALE DO PARAISO|S|-10.44900|-62.13400|""|1
1995|1995|58534|4322509|Vacaria|4322509|Vacaria|N|-28.51200|-50.93400|""|1
1995|1995|17975|2932804|UTINGA|2932804|UTINGA|N|-12.08200|-41.09400|""|1
1995|1995|2870|5221809|URUTAI|5221809|URUTAI|N|-17.46400|-48.20300|""|1
1995|1995|18104|4219002|URUSSANGA|4219002|URUSSANGA|N|-28.51800|-49.32100|""|1
1995|1995|11211|3556008|URUPES|3556008|URUPES|N|-21.20200|-49.29000|""|1
1995|1995|2397|4218954|URUPEMA|4218954|URUPEMA|N|-27.95300|-49.87300|""|1
1995|1995|14181|1101708|URUPA|1101708|URUPA|S|-11.12500|-62.37600|""|1
1995|1995|10115|2313906|URUOCA|2313906|URUOCA|N|-3.31400|-40.55700|""|1
1995|1995|124881|4322400|Uruguaiana|4322400|Uruguaiana|N|-29.75500|-57.08800|""|1
1995|1995|16697|1304401|URUCURITUBA|1304401|URUCURITUBA|S|-3.13100|-58.15500|""|1
1995|1995|12914|3170529|Urucuia|3170529|Urucuia|N|-16.13300|-45.74200|""|1
1995|1995|16069|2211209|URUCUI|2211209|URUCUI|N|-7.22900|-44.55600|""|1
1995|1995|23859|2932705|URUCUCA|2932705|URUCUCA|N|-14.59300|-39.28400|""|1
1995|1995|16988|1304302|URUCARA|1304302|URUCARA|S|-2.53600|-57.76000|""|1
1995|1995|9637|3170503|URUCANIA|3170503|URUCANIA|N|-20.35100|-42.73900|""|1
1995|1995|15345|2313807|URUBURETAMA|2313807|URUBURETAMA|N|-3.62500|-39.50800|""|1
1995|1995|10259|4218905|URUBICI|4218905|URUBICI|N|-28.01500|-49.59200|""|1
1995|1995|37395|1508159|URUARA|1508159|URUARA|S|-3.71800|-53.73700|""|1
1995|1995|14826|5221700|URUANA|5221700|URUANA|N|-15.49800|-49.68800|""|1
1995|1995|33765|5221601|URUACU|5221601|URUACU|N|-14.52500|-49.14100|""|1
1995|1995|1508|3555901|URU|3555901|URU|N|-21.78400|-49.28100|""|1
1995|1995|27029|2112605|Urbano Santos|2112605|Urbano Santos|N|-3.20800|-43.40400|""|1
1995|1995|9977|3555802|Urânia|3555802|Urânia|N|-20.24600|-50.64300|""|1
1995|1995|17450|2932606|URANDI|2932606|URANDI|N|-14.77100|-42.65500|""|1
1995|1995|12133|4128401|URAI|4128401|URAI|N|-23.19800|-50.79600|""|1
1995|1995|10230|2414605|UPANEMA|2414605|UPANEMA|N|-5.64200|-37.25800|""|1
1995|1995|2577|4128302|UNIFLOR|4128302|UNIFLOR|N|-23.08700|-52.15700|""|1
1995|1995|1370|3555703|UNIAO PAULISTA|3555703|UNIAO PAULISTA|N|-20.88700|-49.89700|""|1
1995|1995|54799|2709301|UNIAO DOS PALMARES|2709301|UNIAO DOS PALMARES|N|-9.16300|-36.03200|""|1
1995|1995|3710|4218855|UNIAO DO OESTE|4218855|UNIAO DO OESTE|N|-26.76100|-52.85500|""|1
1995|1995|45945|4128203|UNIAO DA VITORIA|4128203|UNIAO DA VITORIA|N|-26.23000|-51.08600|""|1
1995|1995|2208|4322350|UNIAO DA SERRA|4322350|UNIAO DA SERRA|N|-28.79500|-52.03700|""|1
1995|1995|36917|2211100|UNIAO|2211100|UNIAO|N|-4.58600|-42.86400|""|1
1995|1995|73664|3170404|Unaí|3170404|Unaí|N|-16.35800|-46.90600|""|1
1995|1995|31114|2932507|UNA|2932507|UNA|N|-15.29300|-39.07500|""|1
1995|1995|90878|4128104|Umuarama|4128104|Umuarama|N|-23.76600|-53.32500|""|1
1995|1995|15256|2313757|UMIRIM|2313757|UMIRIM|N|-3.67700|-39.35000|""|1
1995|1995|16593|2517001|Umbuzeiro|2517001|Umbuzeiro|N|-7.69600|-35.66400|""|1
1995|1995|2960|3170305|UMBURATIBA|3170305|UMBURATIBA|N|-17.25600|-40.57300|""|1
1995|1995|15638|2932457|UMBURANAS|2932457|UMBURANAS|N|-10.73300|-41.32600|""|1
1995|1995|16489|2807600|UMBAUBA|2807600|UMBAUBA|N|-11.38300|-37.65800|""|1
1995|1995|10819|2414506|UMARIZAL|2414506|UMARIZAL|N|-5.99100|-37.81400|""|1
1995|1995|7590|2313708|UMARI|2313708|UMARI|N|-6.64800|-38.70000|""|1
1995|1995|9699|1508126|ULIANOPOLIS|1508126|ULIANOPOLIS|S|-3.75600|-47.50100|""|1
1995|1995|19848|2516904|Uiraúna|2516904|Uiraúna|N|-6.51800|-38.41200|""|1
1995|1995|2986|5221577|UIRAPURU|5221577|UIRAPURU|N|-14.28500|-49.92200|""|1
1995|1995|13341|2932408|UIBAI|2932408|UIBAI|N|-11.33700|-42.13300|""|1
1995|1995|8949|3555604|UCHOA|3555604|UCHOA|N|-20.95300|-49.17500|""|1
1995|1995|23772|4128005|UBIRATA|4128005|UBIRATA|N|-24.54500|-52.98800|""|1
1995|1995|3716|3555505|UBIRAJARA|3555505|UBIRAJARA|N|-22.52700|-49.66300|""|1
1995|1995|438986|3170206|UBERLANDIA|3170206|UBERLANDIA|N|-18.91900|-48.27700|""|1
1995|1995|237433|3170107|Uberaba|3170107|Uberaba|N|-19.74800|-47.93200|""|1
1995|1995|55033|3555406|UBATUBA|3555406|UBATUBA|N|-23.43400|-45.07100|""|1
1995|1995|24999|2932309|UBATA|2932309|UBATA|N|-14.21400|-39.52300|""|1
1995|1995|3875|3555356|UBARANA|3555356|UBARANA|N|-21.16600|-49.71800|""|1
1995|1995|10941|3170057|UBAPORANGA|3170057|UBAPORANGA|N|-19.63500|-42.10600|""|1
1995|1995|26164|2313609|UBAJARA|2313609|UBAJARA|N|-3.85400|-40.92100|""|1
1995|1995|23007|2932200|UBAITABA|2932200|UBAITABA|N|-14.31300|-39.32300|""|1
1995|1995|26568|2932101|UBAIRA|2932101|UBAIRA|N|-13.26800|-39.66300|""|1
1995|1995|13629|3170008|Ubaí|3170008|Ubaí|N|-16.28500|-44.77800|""|1
1995|1995|77159|3169901|UBA|3169901|UBA|N|-21.12000|-42.94300|""|1
1995|1995|24035|2932002|UAUA|2932002|UAUA|N|-9.84200|-39.48200|""|1
1995|1995|10533|1304260|UARINI|1304260|UARINI|S|-2.99000|-65.10800|""|1
1995|1995|47808|2112506|TUTOIA|2112506|TUTOIA|N|-2.76200|-42.27400|""|1
1995|1995|3717|3169802|TURVOLANDIA|3169802|TURVOLANDIA|N|-21.87600|-45.78700|""|1
1995|1995|13833|4127965|TURVO|4127965|TURVO|N|-25.04300|-51.53000|""|1
1995|1995|12778|4218806|Turvo|4218806|Turvo|N|-28.92600|-49.67900|""|1
1995|1995|3016|5221551|TURVELANDIA|5221551|TURVELANDIA|N|-17.85300|-50.30200|""|1
1995|1995|5500|5221502|TURVANIA|5221502|TURVANIA|N|-16.61400|-50.13400|""|1
1995|1995|10653|2313559|TURURU|2313559|TURURU|N|-3.58100|-39.43700|""|1
1995|1995|2528|3555307|TURMALINA|3555307|TURMALINA|N|-20.05200|-50.47600|""|1
1995|1995|21171|3169703|Turmalina|3169703|Turmalina|N|-17.28600|-42.73000|""|1
1995|1995|1945|3555208|TURIUBA|3555208|TURIUBA|N|-20.93300|-50.10800|""|1
1995|1995|43502|2112407|TURIACU|2112407|TURIACU|S|-1.66300|-45.37200|""|1
1995|1995|1313|1721307|TUPIRATINS|1721307|TUPIRATINS|S|-8.39400|-48.11600|""|1
1995|1995|13443|3555109|TUPI PAULISTA|3555109|TUPI PAULISTA|N|-21.38100|-51.57100|""|1
1995|1995|8363|4127957|TUPASSI|4127957|TUPASSI|N|-24.58800|-53.51200|""|1
1995|1995|7868|2615904|TUPARETAMA|2615904|TUPARETAMA|N|-7.60200|-37.31100|""|1
1995|1995|9636|4322301|TUPARENDI|4322301|TUPARENDI|N|-27.75600|-54.48200|""|1
1995|1995|2661|4322251|TUPANDI|4322251|TUPANDI|N|-29.47600|-51.42100|""|1
1995|1995|23041|4322202|Tupanciretã|4322202|Tupanciretã|N|-29.08100|-53.83600|""|1
1995|1995|1800|4322186|TUPANCI DO SUL|4322186|TUPANCI DO SUL|N|-27.92500|-51.53600|""|1
1995|1995|19197|2615805|TUPANATINGA|2615805|TUPANATINGA|N|-8.75300|-37.34000|""|1
1995|1995|21403|3169604|TUPACIGUARA|3169604|TUPACIGUARA|N|-18.59300|-48.70500|""|1
1995|1995|62906|3555000|Tupã|3555000|Tupã|N|-21.93500|-50.51400|""|1
1995|1995|37123|2112308|Tuntum|2112308|Tuntum|S|-5.25800|-44.64900|""|1
1995|1995|9179|4127908|TUNEIRAS DO OESTE|4127908|TUNEIRAS DO OESTE|N|-23.87100|-52.87600|""|1
1995|1995|3426|4127882|TUNAS DO PARANA|4127882|TUNAS DO PARANA|N|-24.97400|-49.08600|""|1
1995|1995|4415|4322152|TUNAS|4322152|TUNAS|N|-29.10300|-52.95600|""|1
1995|1995|5235|4218756|TUNAPOLIS|4218756|TUNAPOLIS|N|-26.96900|-53.63900|""|1
1995|1995|5359|3169505|TUMIRITINGA|3169505|TUMIRITINGA|N|-18.97900|-41.64500|""|1
1995|1995|4617|3554953|TUIUTI|3554953|TUIUTI|N|-22.81600|-46.69400|""|1
1995|1995|58679|1508100|TUCURUI|1508100|TUCURUI|S|-3.76800|-49.67300|""|1
1995|1995|6657|4322103|TUCUNDUVA|4322103|TUCUNDUVA|N|-27.65700|-54.44000|""|1
1995|1995|34560|1508084|TUCUMA|1508084|TUCUMA|S|-6.74800|-51.16100|""|1
1995|1995|44333|2931905|TUCANO|2931905|TUCANO|N|-10.96300|-38.78700|""|1
1995|1995|83728|4218707|TUBARAO|4218707|TUBARAO|N|-28.46700|-49.00700|""|1
1995|1995|5895|4218608|TROMBUDO CENTRAL|4218608|TROMBUDO CENTRAL|N|-27.29900|-49.79000|""|1
1995|1995|3601|5221452|TROMBAS|5221452|TROMBAS|N|-13.50900|-48.74000|""|1
1995|1995|14996|2615706|TRIUNFO|2615706|TRIUNFO|N|-7.83800|-38.10200|""|1
1995|1995|19536|4322004|TRIUNFO|4322004|TRIUNFO|N|-29.94300|-51.71800|""|1
1995|1995|11324|2516805|Triunfo|2516805|Triunfo|N|-6.57900|-38.59700|""|1
1995|1995|6251|4321956|TRINDADE DO SUL|4321956|TRINDADE DO SUL|N|-27.52200|-52.89400|""|1
1995|1995|19521|2615607|TRINDADE|2615607|TRINDADE|N|-7.76200|-40.26800|""|1
1995|1995|69838|5221403|TRINDADE|5221403|TRINDADE|N|-16.64900|-49.48900|""|1
1995|1995|4530|4218509|TREZE TILIAS|4218509|TREZE TILIAS|N|-27.00200|-51.40600|""|1
1995|1995|6281|4218400|TREZE DE MAIO|4218400|TREZE DE MAIO|N|-28.55900|-49.14800|""|1
1995|1995|66223|3306008|TRES RIOS|3306008|TRES RIOS|N|-22.11700|-43.20900|""|1
1995|1995|2660|5221304|TRES RANCHOS|5221304|TRES RANCHOS|N|-18.35400|-47.78300|""|1
1995|1995|47283|3169406|TRES PONTAS|3169406|TRES PONTAS|N|-21.36700|-45.51300|""|1
1995|1995|30085|4321907|Três Passos|4321907|Três Passos|N|-27.45600|-53.93200|""|1
1995|1995|4841|4321857|TRES PALMEIRAS|4321857|TRES PALMEIRAS|N|-27.61500|-52.84100|""|1
1995|1995|24112|3169356|TRES MARIAS|3169356|TRES MARIAS|N|-18.20600|-45.24200|""|1
1995|1995|74797|5008305|TRES LAGOAS|5008305|TRES LAGOAS|N|-20.75100|-51.67800|""|1
1995|1995|4913|3554904|TRES FRONTEIRAS|3554904|TRES FRONTEIRAS|N|-20.23500|-50.89000|""|1
1995|1995|3211|4321832|TRES FORQUILHAS|4321832|TRES FORQUILHAS|N|-29.53700|-50.06400|""|1
1995|1995|24785|4321808|TRES DE MAIO|4321808|TRES DE MAIO|N|-27.77300|-54.24000|""|1
1995|1995|17276|4321709|TRES COROAS|4321709|TRES COROAS|N|-29.51700|-50.77800|""|1
1995|1995|60930|3169307|TRES CORACOES|3169307|TRES CORACOES|N|-21.69700|-45.25300|""|1
1995|1995|9272|4321667|TRES CACHOEIRAS|4321667|TRES CACHOEIRAS|N|-29.45600|-49.92400|""|1
1995|1995|13057|4127858|TRES BARRAS DO PARANA|4127858|TRES BARRAS DO PARANA|N|-25.41900|-53.18100|""|1
1995|1995|16774|4218301|TRES BARRAS|4218301|TRES BARRAS|N|-26.10600|-50.32200|""|1
1995|1995|3253|4321634|TRES ARROIOS|4321634|TRES ARROIOS|N|-27.49900|-52.14700|""|1
1995|1995|32095|3554805|TREMEMBE|3554805|TREMEMBE|N|-22.95800|-45.54900|""|1
1995|1995|23861|2931806|TREMEDAL|2931806|TREMEDAL|N|-14.97600|-41.41100|""|1
1995|1995|2372|4321626|TRAVESSEIRO|4321626|TRAVESSEIRO|N|-29.29400|-52.05500|""|1
1995|1995|27874|4321600|TRAMANDAI|4321600|TRAMANDAI|N|-29.98500|-50.13400|""|1
1995|1995|10594|3305901|TRAJANO DE MORAeS|3305901|TRAJANO DE MORAeS|N|-22.06300|-42.06600|""|1
1995|1995|39398|2313500|TRAIRI|2313500|TRAIRI|N|-3.27800|-39.26900|""|1
1995|1995|7255|1508050|TRAIRAO|1508050|TRAIRAO|S|-4.57400|-55.94400|""|1
1995|1995|24071|2709202|TRAIPU|2709202|TRAIPU|N|-9.97100|-37.00300|""|1
1995|1995|12579|2615508|TRACUNHAEM|2615508|TRACUNHAEM|N|-7.80500|-35.24000|""|1
1995|1995|27133|2414407|Touros|2414407|Touros|N|-5.19900|-35.46100|""|1
1995|1995|8183|3554706|TORRINHA|3554706|TORRINHA|N|-22.42600|-48.16900|""|1
1995|1995|31124|4321501|Torres|4321501|Torres|N|-29.33500|-49.72700|""|1
